Age,Nuclear,Mito,Diet,Track_ID,Unnamed: 0,Dt,Dx,Dy,Rack,Rack_rep,Time,Track_xmean,Type_rep,Unnamed: 0.1,Velo_inst,Velo_mean_cm_sec,Velo_median_cm_sec,x,y
old,3,B,II,1571,151933.5,1.0,0.002329272259258275,0.026462841506276646,13.0,2.0,317.5,1.0,3.0,4966.5,0.3969426225941497,0.3924064408386049,0.3969426225941497,12.83039356633973,16.820116277682324
old,3,B,II,1593,164947.0,1.0,-0.0005169732486693945,0.027695791834574376,13.0,3.0,196.0,1.0,3.0,3311.0,0.4154368775186157,0.4625450575270842,0.4154368775186157,11.172574669150393,22.63458668295867
old,3,B,II,1607,165263.0,1.0,-0.0005396839373714712,0.02700867423040343,13.0,3.0,123.0,1.0,3.0,3627.0,0.4051301134560513,0.3785294864346249,0.4051301134560514,13.10622853463259,28.355658169101527
old,3,B,II,1613,165475.0,1.0,0.002688055438915704,0.033061936963015626,13.0,3.0,92.0,1.0,3.0,3839.0,0.4959290544452344,0.4693753204686255,0.4959290544452344,12.241040375954391,28.423193014755626
old,3,B,II,1616,165587.5,1.0,0.005086579933276879,0.01461150408935197,13.0,3.0,23.5,1.0,3.0,3951.5,0.21917256134027951,0.34872520440693305,0.21917256134027951,9.871676368014398,30.558431434858754
old,3,B,II,1621,165798.5,1.0,0.0009309423106866886,0.012561804225079245,13.0,3.0,201.5,1.0,3.0,4162.5,0.18842706337618864,0.2547456524062418,0.18842706337618864,10.47837318728098,26.79172961790241
old,3,B,II,1639,166005.5,1.0,0.008776713818866355,0.06618577365869527,13.0,3.0,63.5,1.0,3.0,4369.5,0.992786604880429,0.8766152342430908,0.992786604880429,10.29214630574542,29.483777636637043
old,3,B,II,1642,166067.5,1.0,0.002650396218346173,0.02379186347942408,13.0,3.0,126.5,1.0,3.0,4431.5,0.3568779521913612,0.34336625369326845,0.3568779521913612,12.052340892772683,30.228717833700557
old,3,B,II,1645,166143.0,1.0,0.002391606402430746,0.0918427465956615,13.0,3.0,124.0,1.0,3.0,4507.0,1.3776411989349224,1.3371046416404329,1.3776411989349224,10.434672493948664,24.45814124129252
old,3,B,II,1660,166218.0,1.0,0.007812338095999571,0.07982259636120936,13.0,3.0,201.0,1.0,3.0,4582.0,1.1973389454181405,1.0749854425063448,1.1973389454181405,10.594504013252838,19.44629686590989
old,3,B,II,1666,166371.0,1.0,0.0016245709043580803,0.029774716187858985,13.0,3.0,281.0,1.0,3.0,4735.0,0.4466207428178848,0.4293254150809849,0.4466207428178848,12.39821813487223,28.297025533688718
old,3,B,II,1690,166506.5,1.0,-0.004662549543098749,0.015472645446225288,13.0,3.0,216.5,1.0,3.0,4870.5,0.2320896816933793,0.31076806807861074,0.2320896816933793,12.808882213366399,9.115576991422103
old,3,B,II,1691,166553.0,1.0,-0.004183873222150858,0.020613528134846956,13.0,3.0,211.0,1.0,3.0,4917.0,0.3092029220227044,0.3424619197632534,0.3092029220227044,12.9214089135409,6.4352250192255225
old,3,B,II,1695,166581.5,1.0,0.0009819609641663618,0.12470815391928802,13.0,3.0,202.5,1.0,3.0,4945.5,1.8706223087893203,1.155134700006583,1.8706223087893203,12.863434882062606,12.424914837515715
old,3,B,II,1696,166615.0,1.0,-0.0040525090992744595,0.011361031027381507,13.0,3.0,218.0,1.0,3.0,4979.0,0.1704154654107226,0.22186420042404506,0.1704154654107226,10.761522669821478,8.844637700484625
old,3,B,II,1698,166666.5,1.0,0.0026683129903695146,0.014789272288290078,13.0,3.0,218.5,1.0,3.0,5030.5,0.2218390843243512,0.2848961134691235,0.2218390843243512,11.833175557613554,30.024150466401537
old,3,B,II,1701,166717.5,1.0,-0.004697398547166998,0.017151656399773785,13.0,3.0,218.5,1.0,3.0,5081.5,0.2572748459966068,0.21279330360530235,0.2572748459966068,9.722100380481496,8.830116666314705
old,3,B,II,1715,166756.0,1.0,-0.0052279892321607235,-0.037695098732069,13.0,3.0,217.0,1.0,3.0,5120.0,-0.565426480981035,-0.5493410174714506,-0.565426480981035,9.717866687766406,9.777072348358491
old,3,B,II,1718,166782.0,1.0,-0.005882779184744891,-0.01689051185340773,13.0,3.0,219.0,1.0,3.0,5146.0,-0.25335767780111595,-0.4958769073412749,-0.25335767780111595,10.833731044088584,6.081969925910696
old,3,B,II,1737,166867.5,1.0,0.0011961530844928348,0.034609615743761424,13.0,3.0,317.5,1.0,3.0,5231.5,0.5191442361564214,0.591386806715141,0.5191442361564214,10.64207891385766,9.107780292184296
old,3,B,II,1743,167013.5,1.0,-0.00036330114132709923,0.010260947392808362,13.0,3.0,317.5,1.0,3.0,5377.5,0.15391421089212542,0.2021498438985136,0.15391421089212542,13.169695038572968,24.212888906738495
old,3,B,II,1760,167121.0,1.0,-0.005625812386168327,0.01149880237314882,13.0,3.0,344.0,1.0,3.0,5485.0,0.1724820355972323,0.20687897832667126,0.1724820355972323,12.14732070195936,30.182808308067628
old,3,B,II,3203,314772.5,1.0,-0.01602745208426981,0.05695542028777824,19.0,1.0,10.5,3.0,4.0,561.5,0.8543313043166734,0.7354942049374458,0.8543313043166734,17.10534390073917,30.285946064671073
old,3,B,II,3204,314969.5,1.0,-9.611498813910656e-05,0.002552706861305154,19.0,1.0,189.5,3.0,4.0,758.5,0.03829060291957731,0.0933345429895468,0.03829060291957731,19.151724658865554,28.48167322022704
old,3,B,II,3209,315345.5,1.0,-0.00041562181727883285,0.0026400210830033197,19.0,1.0,189.5,3.0,4.0,1134.5,0.03960031624504978,0.1301355694802778,0.03960031624504978,19.88960029844317,27.61794509056525
old,3,B,II,3215,315568.0,1.0,-0.0007968349286997521,0.015295170515818413,19.0,1.0,48.0,3.0,4.0,1357.0,0.2294275577372762,0.2311795597862092,0.2294275577372762,16.999410261996037,30.39016571059114
old,3,B,II,3216,315716.0,1.0,0.0018513842468390609,0.03589490543257945,19.0,1.0,130.0,3.0,4.0,1505.0,0.5384235814886917,0.528813495054352,0.5384235814886917,17.991505855902687,25.01774113534309
old,3,B,II,3226,315864.5,1.0,0.001806477186566013,-0.005447284104876715,19.0,1.0,205.5,3.0,4.0,1653.5,-0.08170926157315073,-0.1732159622419662,-0.08170926157315073,20.636719269554277,9.774958226883733
old,3,B,II,3228,315904.0,1.0,-0.006928789605419538,-0.12690404622422236,19.0,1.0,185.0,3.0,4.0,1693.0,-1.9035606933633353,-1.8714812992054508,-1.903560693363336,19.60487096331716,11.76591397021127
old,3,B,II,3236,315911.0,1.0,0.009130335848045235,0.2365674707948635,19.0,1.0,201.0,3.0,4.0,1700.0,3.5485120619229527,3.4673956911899846,3.5485120619229527,16.678147928867403,23.557359852454766
old,3,B,II,3240,315916.5,1.0,-0.0111348105051583,0.17486760863786802,19.0,1.0,205.5,3.0,4.0,1705.5,2.6230141295680203,2.561843972400778,2.6230141295680203,20.604217293936507,13.044281771310146
old,3,B,II,3250,315926.5,1.0,0.010121677105956906,0.02473800354515809,19.0,1.0,218.5,3.0,4.0,1715.5,0.3710700531773714,1.0238942479008322,0.3710700531773714,20.643183064724713,13.26030756285234
old,3,B,II,3251,315938.0,1.0,-0.0024898316037820223,-0.12588809862725192,19.0,1.0,213.0,3.0,4.0,1727.0,-1.8883214794087793,-1.555257596497811,-1.8883214794087788,20.666346597564896,11.629817726702392
old,3,B,II,3256,315954.5,1.0,0.0022122853781638696,-0.039199894729547324,19.0,1.0,222.5,3.0,4.0,1743.5,-0.5879984209432099,-0.5457255414886452,-0.5879984209432099,20.735303508853377,8.553207051874868
old,3,B,II,3257,315979.0,1.0,0.001222900056474074,-0.03742741560655194,19.0,1.0,223.0,3.0,4.0,1768.0,-0.5614112340982791,-0.5183476287962219,-0.5614112340982791,17.687630301622633,8.829174444884302
old,3,B,II,3259,315997.0,1.0,0.010135774198857916,0.19494269549462118,19.0,1.0,220.0,3.0,4.0,1786.0,2.9241404324193176,1.5628882839674842,2.9241404324193176,20.64629899926281,12.470774072089384
old,3,B,II,3260,316014.0,1.0,0.002797452093222574,-0.06698718637901724,19.0,1.0,224.0,3.0,4.0,1803.0,-1.0048077956852586,-0.6285515050565538,-1.0048077956852586,19.719282166044408,8.906899001098601
old,3,B,II,3262,316028.5,1.0,1.596085130373126e-05,0.13447228184016424,19.0,1.0,216.5,3.0,4.0,1817.5,2.017084227602464,2.7970687375923617,2.017084227602464,17.676589454034897,7.718291765462947
old,3,B,II,3263,316040.0,1.0,0.0006234840033059185,-0.0877467879550915,19.0,1.0,222.0,3.0,4.0,1829.0,-1.3162018193263725,-1.158801856847888,-1.3162018193263725,18.657462515852774,11.250896668021607
old,3,B,II,3283,316115.5,1.0,-0.0016515836360788685,0.04086839471441195,19.0,1.0,310.5,3.0,4.0,1904.5,0.6130259207161792,0.5988529088987598,0.6130259207161792,18.387836686963887,17.698681186246855
old,3,B,II,3293,320049.0,1.0,0.0006504693740421175,0.012315704026686802,19.0,2.0,82.0,3.0,4.0,1282.0,0.18473556040030203,0.17911357178449985,0.18473556040030206,16.2611931687578,29.94134726066945
old,3,B,II,3294,320250.0,1.0,-0.0011128241811029227,0.015644333266463306,19.0,2.0,122.0,3.0,4.0,1483.0,0.2346649989969496,0.2590414039822598,0.2346649989969496,18.989493091291205,27.499302185047842
old,3,B,II,3310,320446.5,1.0,-0.0005647688479619718,0.00189049592043844,19.0,2.0,167.5,3.0,4.0,1679.5,0.0283574388065766,0.11199179005283837,0.0283574388065766,18.25540383820553,30.334863227543018
old,3,B,II,3311,320567.5,1.0,-0.0008338520445256847,0.04295037502729926,19.0,2.0,198.5,3.0,4.0,1800.5,0.6442556254094889,0.6368453667853687,0.6442556254094889,18.365471650805,28.060223758386527
old,3,B,II,3315,320678.5,1.0,0.002966491700316709,0.008960810113801898,19.0,2.0,309.5,3.0,4.0,1911.5,0.13441215170702847,0.2127939572514617,0.13441215170702847,17.897029987466993,25.953965180146994
old,3,B,II,3328,324955.0,1.0,-0.0005020462038096695,0.005823550933373056,19.0,3.0,169.0,3.0,4.0,1507.0,0.08735326400059584,0.21602951167756154,0.08735326400059584,18.13608743839548,27.60196552436505
old,3,B,II,3333,325290.0,1.0,6.738286570673324e-05,0.004282246839483861,19.0,3.0,169.0,3.0,4.0,1842.0,0.06423370259225791,0.0756869550164716,0.06423370259225791,16.128467291681638,29.257627929248198
old,3,B,II,3360,331247.0,1.0,-0.028905333779789544,-0.19802325639453366,1.0,3.0,10.0,1.0,1.0,4244.0,-2.970348845918005,-1.9017247915919795,-2.970348845918005,13.670027569146669,5.241110034310252
old,3,B,II,3367,331373.5,1.0,0.0013468308145476724,0.020064819718026428,1.0,3.0,123.5,1.0,1.0,4370.5,0.3009722957703964,0.3214456151547946,0.3009722957703964,12.587107361073073,26.749420640254087
old,3,B,II,3373,331538.0,1.0,0.001224623222569221,0.04236548969129572,1.0,3.0,44.0,1.0,1.0,4535.0,0.6354823453694358,0.6326709825133962,0.6354823453694358,10.52295155801224,28.730689461634174
old,3,B,II,3375,331731.5,1.0,-2.2893193138529e-05,0.05180435492478352,1.0,3.0,152.5,1.0,1.0,4728.5,0.7770653238717529,0.6527774021427762,0.7770653238717529,10.335370347156228,18.923223792090965
old,3,B,II,3381,331968.5,1.0,0.00042849651476650763,0.05140597553493365,1.0,3.0,87.5,1.0,1.0,4965.5,0.7710896330240047,0.7977382484591476,0.7710896330240047,12.654559465016243,24.90556557283539
old,3,B,II,3390,332249.0,1.0,4.229219795526262e-05,0.06636655608082087,1.0,3.0,196.0,1.0,1.0,5246.0,0.9954983412123131,0.9162613759200999,0.9954983412123132,13.612572102270198,15.747002967519686
old,3,B,II,3393,332600.5,1.0,0.0010837741864673234,0.07866042644693573,1.0,3.0,158.5,1.0,1.0,5597.5,1.1799063967040355,1.0759072560598644,1.1799063967040355,13.689076068924667,22.43498926388891
old,3,B,II,3395,332965.5,1.0,0.000232911930377,0.02289511560292468,1.0,3.0,209.5,1.0,1.0,5962.5,0.3434267340438701,0.478939772883783,0.3434267340438701,11.53521352460934,24.882188482044924
old,3,B,II,3401,333394.0,1.0,-0.0011241080896322584,0.047527638783475545,1.0,3.0,223.0,1.0,1.0,6391.0,0.7129145817521332,0.6913959596914735,0.7129145817521332,11.525357458677703,21.679355551300727
old,3,B,II,3423,333648.5,1.0,0.005305230816402329,0.014830386198596557,1.0,3.0,121.5,1.0,1.0,6645.5,0.22245579297894835,0.39325715582887183,0.22245579297894835,10.365702913914879,31.095588723345
old,3,B,II,3430,333826.0,1.0,0.0012091455258946837,0.04318187275276664,1.0,3.0,300.0,1.0,1.0,6823.0,0.6477280912914996,0.6337432961017276,0.6477280912914996,10.706773879325237,23.18827360512257
old,3,B,II,3432,334059.0,1.0,-0.0032628727770713795,0.053173421515747776,1.0,3.0,269.0,1.0,1.0,7056.0,0.7976013227362166,0.7627723535152391,0.7976013227362166,12.547040991178925,24.513158982732293
old,3,B,II,3437,334166.5,1.0,0.0006079872454360924,0.026763773444738348,1.0,3.0,218.5,1.0,1.0,7163.5,0.4014566016710752,0.5628544676955797,0.4014566016710752,14.519809379348187,11.922855192786463
old,3,B,II,3444,334204.5,1.0,-0.0069096419639098645,0.06154315938996291,1.0,3.0,264.5,1.0,1.0,7201.5,0.9231473908494436,0.6312611591689705,0.9231473908494436,14.380771313713574,28.25155696367528
old,3,B,II,3446,334293.5,1.0,-1.6694041706344368e-05,0.0568973515752873,1.0,3.0,321.5,1.0,1.0,7290.5,0.8534602736293095,0.7863776907821507,0.8534602736293095,12.424285620176438,26.834349313585108
old,3,B,II,3458,334427.0,1.0,-0.00094573759624339,0.06870113681062229,1.0,3.0,379.0,1.0,1.0,7424.0,1.030517052159334,0.9251495975476756,1.0305170521593343,10.4046055351312,16.99304345949875
old,3,B,II,3464,334531.5,1.0,0.002006094642556633,0.018315212090278976,1.0,3.0,377.5,1.0,1.0,7528.5,0.27472818135418464,0.3995217337961021,0.27472818135418464,13.686918455539177,4.498517245600723
old,3,B,II,3466,334612.0,1.0,0.0069519746221446965,0.018519501114271364,1.0,3.0,403.0,1.0,1.0,7609.0,0.27779251671407046,0.3075372693187885,0.2777925167140705,12.443739908851668,30.598144414825725
old,3,B,II,3472,334678.5,1.0,-0.004442486680412472,0.06020642385767516,1.0,3.0,417.5,1.0,1.0,7675.5,0.9030963578651274,1.0137039188316346,0.9030963578651274,12.410796658390609,25.017734646256116
old,3,B,II,3474,334729.0,1.0,-0.0019101433880965855,0.017766922969080667,1.0,3.0,419.0,1.0,1.0,7726.0,0.26650384453621,0.40632774391448057,0.26650384453621,13.767168664113665,5.873515331745157
old,3,B,II,3478,334759.0,1.0,-0.020773458023760405,0.08924842433247182,1.0,3.0,436.0,1.0,1.0,7756.0,1.3387263649870773,1.5384715360578491,1.3387263649870773,11.425731560100575,10.802156928223843
old,3,B,II,3484,334778.0,1.0,-0.0006471774825014265,0.08469582438323098,1.0,3.0,457.0,1.0,1.0,7775.0,1.2704373657484649,1.3178667743015813,1.2704373657484649,14.457534029063439,14.479881196747439
old,3,B,II,3486,334805.0,1.0,0.004102565486880039,0.04949194827795722,1.0,3.0,457.0,1.0,1.0,7802.0,0.7423792241693583,0.7860858357443488,0.7423792241693583,10.9195685218316,16.815921350043446
old,3,B,II,3489,334832.0,1.0,-0.00037772576160222116,0.04203784532974986,1.0,3.0,457.0,1.0,1.0,7829.0,0.6305676799462478,0.6473211353446569,0.6305676799462478,12.321666056866931,19.18774238962164
old,3,B,II,3493,334859.0,1.0,0.015515264039635213,0.05565565855239285,1.0,3.0,457.0,1.0,1.0,7856.0,0.8348348782858928,0.8602534624648417,0.8348348782858928,12.410233710601823,26.65460285472437
old,3,B,II,3494,334886.0,1.0,-0.0059987958966143395,0.05659289856601468,1.0,3.0,457.0,1.0,1.0,7883.0,0.8488934784902202,0.7610690749749407,0.8488934784902202,11.701602939612755,26.472693385594702
